Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,Age,1B,2B,3B,BB,IBB,HBP,SF,SH,SO,H,AB,NameASCII,PlayerId,MLBAMID
"David Fletcher","LAA",33,97,2,7,12,0,0.072164948,0.092783505,0.078651685,0.256410256,0.247191011,0.302083333,0.325842696,0.27574275041881363,0.25,70.12048588807083,-0.3414730182848871,-3.8142575901415676,-0.1024213433265686,-0.058382395512867585,29,19,1,0,7,1,0,0,1,9,22,89,"David Fletcher",17992,664058
"Jonah Bride","OAK",40,106,0,9,7,0,0.103773584,0.207547169,0.034090909,0.220588235,0.170454545,0.285714285,0.204545454,0.23695880401702155,0.321,48.94996066644151,-1.5833465834148228,-8.067219955021407,1.2180871963500977,-0.3199786292026725,27,12,3,0,11,0,4,2,1,22,15,88,"Jonah Bride",24703,681146
"Cade Marlowe","SEA",34,100,3,14,11,4,0.12,0.33,0.181818182,0.346153846,0.238636363,0.33,0.420454545,0.3270511317253113,0.274,113.79129556559361,0.8959457227028906,2.5484311731434,3.0374308824539185,0.8994608315197065,26,13,3,2,12,0,0,0,0,33,21,88,"Cade Marlowe",25505,687799
"Carter Kieboom","WSN",27,94,4,12,11,0,0.063829787,0.287234042,0.16091954,0.25,0.206896551,0.265957446,0.367816091,0.2765507095671715,0.252,71.29847626485876,-0.1434340002015233,-3.4857789150372867,-0.34527628123760223,-0.0635257529998029,25,12,2,0,6,0,1,0,0,27,18,87,"Carter Kieboom",19958,666198
"Joey Bart","SFG",30,95,0,9,5,0,0.031578947,0.242105263,0.057471265,0.276923076,0.206896551,0.263157894,0.264367816,0.23877381462799876,0.245,47.58535859752314,-0.2017939481884241,-6.370508609346258,2.896938294172287,-0.02448998243574796,26,13,5,0,3,0,4,1,0,23,18,87,"Joey Bart",21524,663698
"Jonathan Aranda","TBR",34,103,2,13,13,0,0.126213592,0.300970873,0.137931034,0.327272727,0.229885057,0.339805825,0.367816091,0.31203846837960036,0.276,101.06883256002213,-0.23440828220918775,-0.1024977482515208,-2.345297157764435,0.10863820747816752,25,13,4,1,13,1,2,1,0,31,20,87,"Jonathan Aranda",21837,666018
"Osleivis Basabe","TBR",31,94,1,15,12,0,0.063829787,0.265957446,0.091954023,0.295081967,0.218390804,0.276595744,0.310344827,0.26167342574038405,0.258,66.15971752997496,0.44969004578888416,-3.3617966782301503,-1.7084789276123047,-0.18368975244527452,22,13,5,0,6,0,1,0,0,25,19,87,"Osleivis Basabe",23985,678545
"Luken Baker","STL",33,99,2,9,10,0,0.131313131,0.313131313,0.104651163,0.301886792,0.209302325,0.313131313,0.313953488,0.2854463482143903,0.32,78.37198463966214,-1.4788070684298873,-4.131398252002474,-2.961067259311676,-0.3718040856175289,26,13,3,0,13,0,0,0,0,31,18,86,"Luken Baker",21497,663609
"Miguel Andujar","PIT",30,90,4,9,18,2,0.066666666,0.144444444,0.226190476,0.253731343,0.25,0.3,0.476190476,0.3302611218558417,0.315,104.33858283615953,0.31356678903102875,0.7973032925115509,-1.3180235549807549,0.2530194916608574,28,10,7,0,6,0,0,0,0,13,21,84,"Miguel Andujar",15878,609280
"Cristian Pache","PHI",48,95,2,12,11,2,0.105263157,0.284210526,0.178571428,0.327272727,0.238095238,0.319148936,0.416666666,0.3198700661354877,0.315,99.38061801698227,-0.08533540181815624,-0.1582308870731215,1.3417982757091522,0.439908155022951,24,10,7,1,10,0,0,0,1,27,20,84,"Cristian Pache",19948,665506
"David Hensley","HOU",30,94,1,12,3,1,0.106382978,0.372340425,0.047619047,0.1875,0.119047619,0.212765957,0.166666666,0.1836933785296501,0.249,9.618445791286854,0.23623016942292452,-9.943593071351039,-1.2474384009838104,-0.7940362367059941,27,8,1,0,10,0,0,0,0,35,10,84,"David Hensley",25111,682073
"Curtis Mead","TBR",24,92,1,12,5,0,0.076086956,0.228260869,0.096385542,0.327868852,0.253012048,0.326086956,0.34939759,0.3016104328891505,0.273,93.84093258421478,-0.022160386200994253,-0.701106588528644,0.7311740219593048,0.31805466142297456,22,16,3,1,7,0,2,0,0,21,21,83,"Curtis Mead",23986,678554
"Ceddanne Rafaela","BOS",28,89,2,11,5,3,0.04494382,0.314606741,0.144578313,0.333333333,0.240963855,0.280898876,0.385542168,0.2873125658946091,0.238,74.13765549170793,0.0541425384581089,-2.7038334291920276,0.3848322778940201,0.07353783189383495,22,12,6,0,4,0,1,1,0,28,20,83,"Ceddanne Rafaela",24262,678882
"Hanser Alberto","CHW",30,90,3,11,16,0,0.044444444,0.144444444,0.170731707,0.223880597,0.219512195,0.261363636,0.390243902,0.27915999361059884,0.274,73.74303093154384,-0.49547972390428185,-3.327000028630667,-2.4867498874664307,-0.27152525820453044,30,10,5,0,4,0,1,1,2,13,18,82,"Hanser Alberto",11902,593643
"Hunter Dozier","KCR",29,91,2,8,9,2,0.087912087,0.318681318,0.121951219,0.25,0.182926829,0.252747252,0.304878048,0.24678207229781937,0.241,47.36491050861461,0.9883645223453641,-4.750808743114146,-0.6873489618301392,-0.2306476149868698,31,10,2,1,8,0,0,1,0,29,15,82,"Hunter Dozier",15117,641531
"Andrew Velazquez","LAA",54,94,2,12,3,13,0.106382978,0.319148936,0.111111111,0.244897959,0.172839506,0.263736263,0.283950617,0.24880587530660106,0.222,51.44994730482634,1.533895033877343,-3.934377326496425,-0.9228600263595581,-0.16244611006522774,28,9,3,0,10,0,0,0,3,30,14,81,"Andrew Velazquez",14196,623205
"Brett Sullivan","SDP",33,86,1,7,6,0,0.046511627,0.220930232,0.074074074,0.258064516,0.209876543,0.244186046,0.283950617,0.2324647265811299,0.249,45.07489611492812,0.16934532532468438,-5.682432058780664,-1.8586217164993286,-0.46058371331250847,29,13,3,0,4,0,0,1,0,19,17,81,"Brett Sullivan",18217,664954
"Brayan Rocchio","CLE",23,86,0,9,8,0,0.046511627,0.313953488,0.074074074,0.363636363,0.24691358,0.279069767,0.320987654,0.26281039382136145,0.204,64.15593623211366,-0.805691028945148,-4.49927750008306,-2.246403455734253,-0.3781531982273835,22,14,6,0,4,0,0,1,0,27,20,81,"Brayan Rocchio",23690,677587
"Curt Casali","CIN",40,96,0,8,6,0,0.114583333,0.239583333,0.025,0.245614035,0.175,0.29032258,0.2,0.2385473334661094,0.281,38.946327275449946,-0.35612229024991393,-7.617206697141572,1.6861653327941895,-0.2661545849738778,34,12,2,0,11,0,2,0,3,23,14,80,"Curt Casali",12510,592200
"Brandon Dixon","SDP",33,86,2,10,9,1,0.011627906,0.360465116,0.126582279,0.291666666,0.202531645,0.244186046,0.329113924,0.24893636551014212,0.238,56.11722218643575,0.26004854729399085,-4.415267994636646,-0.14390850067138672,-0.16323836021794497,31,10,4,0,1,0,4,2,0,31,16,79,"Brandon Dixon",15214,641525
"Xavier Edwards","MIA",30,84,0,12,3,5,0.035714285,0.166666666,0.038461539,0.359375,0.294871794,0.329268292,0.333333333,0.2950698369886817,0.264,80.71146119525895,0.9068960659205914,-1.1003336278009885,-0.6997028142213821,0.10511965050496341,23,20,3,0,3,0,1,0,2,14,23,78,"Xavier Edwards",22266,669364
"Jordan Luplow","- - -",39,90,2,11,5,2,0.133333333,0.3,0.116883117,0.291666666,0.207792207,0.322222222,0.324675324,0.29020578807659364,0.273,82.41553773416788,0.9312956703361124,-0.9649918190380784,-1.145283430814743,0.09777598356942016,29,11,3,0,12,1,1,0,0,27,16,77,"Jordan Luplow",16424,656669
"Jake Marisnick","- - -",46,83,2,10,10,2,0.036144578,0.253012048,0.171052631,0.296296296,0.236842105,0.280487804,0.407894736,0.29420522727617404,0.277,85.98447097204989,-0.4863611508626491,-1.9115610821849054,2.9150115624070168,0.38407972158258863,32,11,3,2,3,0,2,1,1,21,18,76,"Jake Marisnick",11339,545350
"Taylor Motter","STL",29,82,0,3,2,0,0.060975609,0.37804878,0.039473684,0.288888888,0.171052631,0.231707317,0.210526315,0.20441670097955844,0.232,24.050991441451743,0.19437158852815628,-7.520956861867504,1.3411505222320557,-0.33839660479834105,33,10,3,0,5,0,1,0,0,31,13,76,"Taylor Motter",12399,600301
"Vidal Bruján","TBR",37,84,0,14,6,3,0.059523809,0.25,0.02631579,0.236363636,0.171052631,0.240963855,0.197368421,0.20634877609919353,0.212,27.812990174728718,0.20314063597470522,-7.062449867757151,-2.6220682859420776,-0.6780557542941877,25,11,2,0,5,0,2,0,1,21,13,76,"Vidal Brujan",20536,660644
"Wilyer Abreu","BOS",28,85,2,10,14,3,0.105882352,0.270588235,0.157894737,0.431372549,0.315789473,0.388235294,0.47368421,0.3747585051199969,0.357,134.7483527405305,-0.30031358217820525,3.23872848959725,0.15885156393051147,0.6298829237211204,24,16,6,0,9,0,0,0,0,23,24,76,"Wilyer Abreu",23772,677800
"Vaughn Grissom","ATL",23,80,0,5,9,0,0.025,0.1875,0.066666666,0.344262295,0.28,0.3125,0.346666666,0.2893385708332062,0.304,78.30615507716449,-0.6795039842836559,-2.829536243677756,-4.601526379585266,-0.4699452981031128,22,17,3,1,2,0,2,1,0,15,21,75,"Vaughn Grissom",26031,687093
"Henry Ramos","CIN",23,86,0,9,5,2,0.127906976,0.244186046,0.067567567,0.339622641,0.243243243,0.348837209,0.31081081,0.30275113638057266,0.297,81.98754071314826,-0.30569569673389196,-2.2247617417881163,-1.001663625240326,-0.03033974715724945,31,14,3,1,11,0,1,0,0,21,18,74,"Henry Ramos",11481,592656
"Yonathan Daza","COL",24,80,0,8,7,1,0.0375,0.1625,0.081081081,0.322580645,0.27027027,0.303797468,0.351351351,0.28647843040997467,0.253,64.41217129657814,-0.2355216247960925,-3.7625579812515872,-2.788446933031082,-0.382188141905586,29,14,6,0,3,0,1,1,1,13,20,74,"Yonathan Daza",15794,602074
"Mike Brosseau","MIL",29,78,4,4,8,0,0.051282051,0.256410256,0.191780821,0.224489795,0.205479452,0.256410256,0.397260273,0.28149169301375365,0.262,73.87097105184117,-0.2733296947553754,-2.7981840468254333,-4.0922632068395615,-0.4228130265649866,29,9,2,0,4,0,1,0,0,20,15,73,"Mike Brosseau",19683,670712
"Conner Capel","OAK",32,86,0,6,3,5,0.139534883,0.290697674,0.068493151,0.395833333,0.260273972,0.372093023,0.328767123,0.3215251114479331,0.302,107.5647219984089,-0.3328551580198109,0.44665899004605514,-3.1507866382598877,0.024860401081826855,26,14,5,0,12,0,1,0,0,25,19,73,"Conner Capel",19983,668843
"Nick Martini","CIN",29,79,6,10,16,0,0.063291139,0.189873417,0.319444445,0.25490196,0.263888888,0.329113924,0.583333333,0.3822668375848215,0.352,135.29360845091057,-0.027766622602939606,3.4263867110924657,-2.5951584577560425,0.3505614361449268,33,9,3,1,5,0,2,0,0,15,19,72,"Nick Martini",12005,605361
"Sam Hilliard","ATL",40,78,3,15,6,4,0.076923076,0.423076923,0.194444444,0.388888888,0.236111111,0.294871794,0.430555555,0.31217107558861756,0.277,93.61270493690091,-0.5274150879122317,-1.1446209461941446,-0.5999326705932617,0.09032263153923382,29,9,5,0,6,0,0,0,0,33,17,72,"Sam Hilliard",17954,656541
"Michael Busch","LAD",27,81,2,9,7,1,0.098765432,0.333333333,0.125,0.227272727,0.166666666,0.24691358,0.291666666,0.24054884321895648,0.264,48.50523385543595,0.6287628053687513,-4.53857158853478,-3.6782679557800293,-0.5449127383767017,25,7,3,0,8,0,0,1,0,27,12,72,"Michael Busch",26319,683737
"Austin Wells","NYY",19,75,4,8,13,0,0.04,0.186666666,0.257142857,0.226415094,0.228571428,0.256756756,0.485714285,0.30894438882131836,0.373,94.889471423204,0.3091356628574431,-0.15012543830504654,0.7732019424438477,0.31897109880144525,23,6,6,0,3,0,0,1,0,14,16,70,"Austin Wells",27562,669224
"Hunter Goodman","COL",23,77,1,6,17,1,0.064935064,0.311688311,0.185714285,0.276595744,0.2,0.246753246,0.385714285,0.265720454903392,0.263,50.496353015476444,0.5056394631974399,-4.216582296694895,-1.6800467669963837,-0.3271002306789045,23,6,4,3,5,0,0,2,0,24,14,70,"Hunter Goodman",29715,696100
"Franchy Cordero","NYY",24,71,6,9,13,0,0.028169014,0.352112676,0.289855072,0.184210526,0.188405797,0.211267605,0.478260869,0.28614912906163176,0.288,79.08957722295385,-0.012670072261244059,-1.7915791064757054,-1.1377836167812347,-0.04896737119697462,28,5,2,0,2,0,0,0,0,25,13,69,"Franchy Cordero",14567,614173
"Luke Voit","MIL",22,74,0,5,4,2,0.054054054,0.364864864,0.044117647,0.365853658,0.220588235,0.283783783,0.264705882,0.2507749215976612,0.286,53.27893359265199,-0.5105497790500522,-4.793696233812548,-2.234393298625946,-0.45009145587725624,32,12,3,0,4,0,2,0,0,27,15,68,"Luke Voit",14811,572228
"Ben Rortvedt","NYY",32,79,2,6,4,0,0.139240506,0.240506329,0.102941177,0.127659574,0.117647058,0.240506329,0.220588235,0.21923503317410434,0.266,32.70995063944602,-0.07636833935976028,-6.445944230842214,3.5668302923440933,-0.016560478165639825,25,5,1,0,11,0,0,0,0,19,8,68,"Ben Rortvedt",20287,666163
"Dane Myers","MIA",22,70,1,9,9,1,0.028571428,0.271428571,0.089552239,0.354166666,0.268656716,0.285714285,0.358208955,0.27832424300057546,0.308,69.48547998752032,0.0670362040400505,-2.5791660856004555,-0.7590146884322166,-0.09569605767096012,27,14,3,0,2,0,0,1,0,19,18,67,"Dane Myers",22054,667472
"Clint Frazier","CHW",33,76,0,10,3,4,0.131578947,0.302631578,0.045454546,0.302325581,0.196969696,0.302631578,0.242424242,0.25630995003800644,0.255,57.90516486973461,-0.28093866957351565,-4.114257861237924,-1.9980961680412292,-0.3492446814593242,28,11,1,1,10,0,0,0,0,23,13,66,"Clint Frazier",15983,640449
"Danny Mendick","NYM",35,69,1,4,4,1,0.057971014,0.217391304,0.092307692,0.224489795,0.184615384,0.231884057,0.276923076,0.22578673950140027,0.245,40.43403226821047,-0.931678356602788,-6.023412862532346,-4.322508480399847,-0.797878711890871,29,8,3,0,4,0,0,0,0,15,12,65,"Danny Mendick",18889,664901
"Korey Lee","CHW",24,70,1,4,3,0,0.071428571,0.285714285,0.061538462,0.09090909,0.076923076,0.142857142,0.138461538,0.13392831001962935,0.238,-26.92023237197867,-0.8572478406131268,-11.502635393550914,0.16487322002649307,-0.8908564849059957,24,3,1,0,5,0,0,0,0,20,5,65,"Korey Lee",25543,686676
"Garrett Mitchell","MIL",19,73,3,10,7,1,0.09589041,0.356164383,0.2,0.351351351,0.246153846,0.315068493,0.446153846,0.3255529003600552,0.286,103.40890718066245,-0.0951154618524015,0.21317244865028728,0.13565437495708466,0.28212794300552324,24,10,2,1,7,0,0,1,0,26,16,65,"Garrett Mitchell",27555,669003
"Brett Phillips","LAA",40,71,3,9,6,3,0.112676056,0.507042253,0.158730159,0.333333333,0.174603174,0.267605633,0.333333333,0.2676201068179708,0.236,64.49050356399931,0.6890226840041578,-2.3318709958572064,-1.4197201058268547,-0.1309579310197725,29,7,1,0,8,0,0,0,0,36,11,63,"Brett Phillips",14735,621433
"Jason Vosler","CIN",20,65,3,6,10,0,0.046153846,0.384615384,0.209677419,0.205882352,0.161290322,0.2,0.370967741,0.24133126827386708,0.211,40.81263311432641,0.23056014394387603,-4.535514438128387,-0.7544945031404495,-0.3072688429010248,29,4,2,1,3,0,0,0,0,25,10,62,"Jason Vosler",16686,613564
"Mark Mathias","- - -",27,72,0,6,6,3,0.138888888,0.208333333,0.032258065,0.29787234,0.225806451,0.333333333,0.258064516,0.2782915151781506,0.287,70.13487243687828,-0.3848755629733205,-3.0487596797827505,-3.5324508771300316,-0.4123063433856975,28,12,2,0,10,0,0,0,0,15,14,62,"Mark Mathias",18032,664029
"Michael Stefanic","LAA",25,71,0,5,6,0,0.112676056,0.112676056,0.064516129,0.333333333,0.29032258,0.38028169,0.354838709,0.332220605561431,0.298,109.26652525404985,-0.3173084296286106,0.4710211831184321,-0.6716267019510269,0.2231374803033262,27,15,2,1,8,0,1,0,0,8,18,62,"Michael Stefanic",25353,683021
"Nick Loftin","KCR",19,68,0,10,10,2,0.058823529,0.176470588,0.112903225,0.392156862,0.322580645,0.367647058,0.43548387,0.3478353277725332,0.306,117.40713691548221,0.3839699658565223,1.8022723608633868,-0.7268287241458893,0.34010833564051035,24,14,5,1,4,0,1,1,0,12,20,62,"Nick Loftin",27630,679845
"Evan Carter","TEX",23,75,5,15,12,3,0.16,0.32,0.338709678,0.411764705,0.306451612,0.413333333,0.64516129,0.4346236997359508,0.341,182.02413567275744,-0.003226412460207939,7.3679279221446805,2.0455679297447205,1.1955297561150566,20,9,4,1,12,1,0,1,0,24,19,62,"Evan Carter",27790,694497
"Matt Beaty","- - -",30,72,0,8,4,0,0.083333333,0.194444444,0.065573771,0.29787234,0.229508196,0.347222222,0.295081967,0.300081316795614,0.273,84.8068787793398,-0.9709453764371574,-2.300804713962557,-2.3752047419548035,-0.21989536840381285,30,10,4,0,6,0,5,0,0,14,14,61,"Matt Beaty",17710,607461
"Estevan Florial","NYY",19,71,0,5,8,3,0.098591549,0.28169014,0.081967213,0.333333333,0.229508196,0.323943661,0.311475409,0.28801191608670734,0.306,80.38071574140334,0.6952143940143287,-0.9738538206537513,0.9660784006118774,0.24236601603056634,25,10,3,1,7,0,2,1,0,20,14,61,"Estevan Florial",19151,664314
"Colton Cowser","BAL",26,77,0,15,4,1,0.168831168,0.285714285,0.032786885,0.175,0.114754098,0.285714285,0.147540983,0.22596043812764155,0.301,39.988001981391605,0.5968357194215059,-4.93999683496635,-1.3321514129638672,-0.36175443553038367,23,5,2,0,13,0,2,1,0,22,7,61,"Colton Cowser",29591,681297
"Juan Yepez","STL",28,65,2,5,2,0,0.061538461,0.307692307,0.116666667,0.236842105,0.183333333,0.246153846,0.3,0.24341325117991522,0.298,50.19366156869689,-0.9038796308450401,-4.914545016281896,-2.602074146270752,-0.5293008516957747,25,8,1,0,4,0,1,0,0,20,11,60,"Juan Yepez",18400,660766
"Samad Taylor","KCR",31,69,0,11,4,8,0.101449275,0.318840579,0.066666666,0.307692307,0.2,0.279411764,0.266666666,0.24809613736236796,0.274,48.27571780850906,1.4260071963071823,-2.8503713434087032,-0.4187776669859886,-0.0896990633396813,24,9,2,1,7,0,0,1,1,22,12,60,"Samad Taylor",22274,669392
"Franmil Reyes","KCR",19,65,2,5,7,0,0.061538461,0.369230769,0.101694916,0.257142857,0.186440677,0.23076923,0.288135593,0.2266866188782912,0.263,33.43631126114697,-0.3716583433561027,-5.5558770644720346,-1.9360503554344177,-0.5244820819512094,27,9,0,0,4,0,0,2,0,24,11,59,"Franmil Reyes",14566,614177
"Jonathan Araúz","NYM",27,66,3,3,9,0,0.075757575,0.272727272,0.152542373,0.131578947,0.13559322,0.203125,0.288135593,0.21725756209343672,0.241,34.7162067096024,-0.08472049003466964,-5.422587807866976,0.2882630154490471,-0.288356137222519,24,5,0,0,5,0,0,0,2,18,8,59,"Jonathan Arauz",20275,660620
"Jo Adell","LAA",17,62,3,7,6,1,0.064516129,0.403225806,0.241379311,0.3,0.206896551,0.258064516,0.448275862,0.298527967545294,0.235,85.91341931911622,0.34048599237576127,-0.7059914104730285,0.8513891994953156,0.22681932982042735,24,5,3,1,4,0,0,0,0,25,12,58,"Jo Adell",20220,666176
"Brad Miller","TEX",27,67,1,8,6,0,0.149253731,0.164179104,0.125,0.244444444,0.214285714,0.328358208,0.339285714,0.3002377374848323,0.316,88.8782795627293,0.061456328723579645,-0.8313954232935254,-2.2804791294038296,-0.08086509975432057,33,7,4,0,10,0,0,1,0,11,12,56,"Brad Miller",12775,543543
"Tomás Nido","NYM",22,61,0,5,1,0,0.032786885,0.295081967,0,0.179487179,0.125,0.152542372,0.125,0.12829762394145383,0.168,-24.921128021256468,-0.09238555794581771,-9.532650654415551,1.5821290016174316,-0.5861216091848875,29,7,0,0,2,0,0,1,2,18,7,56,"Tomas Nido",13755,621512
"Tim Locastro","NYM",43,67,2,13,3,6,0.044776119,0.328358208,0.160714285,0.34375,0.232142857,0.338461538,0.392857142,0.32682320429728584,0.315,108.16727934804287,1.4313593567349017,2.1092672188841566,0.09407007694244385,0.4467254667033496,30,8,3,0,3,0,6,0,2,22,13,56,"Tim Locastro",15124,641796
"Heliot Ramos","SFG",25,60,1,5,2,0,0.066666666,0.333333333,0.125,0.257142857,0.178571428,0.233333333,0.303571428,0.23625730872154235,0.259,45.89833286197098,-0.050435935612767935,-4.0718644806970765,0.39959555864334106,-0.16289320599969534,23,5,4,0,4,0,0,0,0,20,10,56,"Heliot Ramos",22515,671218
"Wade Meckler","SFG",20,64,0,6,4,0,0.09375,0.390625,0.017857143,0.419354838,0.232142857,0.328125,0.25,0.2728378940373659,0.265,70.42137836368241,0.3520634490996599,-1.9931175340852385,-1.6483386904001236,-0.1462675556457472,23,12,1,0,6,0,2,0,0,25,13,56,"Wade Meckler",31490,685133
"Michael Brantley","HOU",15,57,2,7,7,0,0.035087719,0.035087719,0.148148148,0.25490196,0.277777777,0.298245614,0.425925925,0.30869161036976595,0.286,96.25746017904491,-0.5148133519105613,-0.7704210115588219,0.39928334951400757,0.15818907394717394,36,11,2,0,2,0,0,1,0,2,15,54,"Michael Brantley",4106,488726
"Darick Hall","PHI",18,56,1,2,3,0,0.035714285,0.321428571,0.074074074,0.228571428,0.166666666,0.196428571,0.24074074,0.19316818245819636,0.237,14.441680278697186,-1.2115804380737245,-7.147236550684037,-1.3699751496315002,-0.6595718814400443,27,7,1,0,2,0,0,0,0,18,9,54,"Darick Hall",19717,669742
"Trey Cabbage","LAA",22,56,1,5,7,1,0.035714285,0.464285714,0.113207547,0.37037037,0.207547169,0.232142857,0.320754716,0.2375882672412055,0.179,43.67477727028406,-0.07379817729815841,-3.853203958441348,-0.33879733085632324,-0.22624242797808208,26,7,3,0,2,0,0,1,0,26,11,53,"Trey Cabbage",21078,663550
"Bubba Thompson","TEX",37,60,0,10,4,4,0.066666666,0.266666666,0.113207547,0.236842105,0.16981132,0.237288135,0.283018867,0.2302318134550321,0.226,40.35563912246965,0.06937200063839555,-4.218612608878588,-1.9639511704444885,-0.4110382418284802,25,4,4,1,4,0,1,1,1,16,9,53,"Bubba Thompson",22261,669352
"Nate Eaton","KCR",28,56,0,2,1,3,0.035714285,0.375,0,0.125,0.075471698,0.125,0.075471698,0.10085635632276535,0.2,-53.779401853163236,0.5312472344376147,-9.787305133717716,-1.0418478548526764,-0.8880826146342503,26,4,0,0,2,0,1,0,0,21,4,53,"Nate Eaton",25055,681987
"Jake Lamb","LAA",19,54,2,7,5,0,0.055555555,0.277777777,0.137254902,0.264705882,0.215686274,0.259259259,0.352941176,0.266665804165381,0.275,63.82905547764748,-0.22024785028770566,-2.5606268237134016,0.5462412238121033,-0.01594508394243513,32,8,1,0,3,0,0,0,0,15,11,51,"Jake Lamb",13329,571875
